"Date","Price","Open","High","Low","Vol.","Change %"
"05/04/2009","148.70","148.12","149.14","147.30","","0.55%"
"05/01/2009","147.88","145.65","148.41","145.57","","1.42%"
"04/30/2009","145.81","143.99","147.01","143.60","","1.28%"
"04/29/2009","143.97","141.00","144.59","140.81","","2.07%"
"04/28/2009","141.05","141.36","142.00","138.96","","-0.16%"
"04/27/2009","141.28","141.95","142.14","140.10","","-0.95%"
"04/24/2009","142.63","144.30","144.39","141.09","","-1.23%"
"04/23/2009","144.41","141.82","144.61","141.03","","1.77%"
"04/22/2009","141.90","144.74","145.00","140.56","","-1.99%"
"04/21/2009","144.78","142.37","145.22","141.44","","1.73%"
"04/20/2009","142.32","146.57","147.11","141.95","","-2.97%"
"04/17/2009","146.68","148.18","148.84","146.13","","-1.07%"
"04/16/2009","148.26","148.84","149.87","146.49","","-0.50%"
"04/15/2009","149.00","147.10","149.30","145.79","","1.23%"
"04/14/2009","147.19","148.63","149.32","146.96","","-0.92%"
"04/13/2009","148.55","146.93","148.88","146.35","","0.99%"
"04/10/2009","147.09","147.30","147.63","146.53","","-0.10%"
"04/09/2009","147.24","146.58","148.06","146.26","","0.44%"
"04/08/2009","146.60","148.06","148.61","145.68","","-0.99%"
"04/07/2009","148.06","148.98","149.08","145.78","","-0.60%"
"04/06/2009","148.95","148.86","151.56","147.61","","0.09%"
"04/03/2009","148.81","146.68","149.00","145.50","","1.45%"
"04/02/2009","146.68","142.55","146.97","142.23","","2.83%"
"04/01/2009","142.64","141.59","142.88","140.52","","0.72%"
"03/31/2009","141.62","138.78","142.59","138.53","","2.04%"
"03/30/2009","138.79","139.62","140.49","135.68","","-1.04%"
"03/27/2009","140.25","142.75","143.00","138.98","","-1.79%"
"03/26/2009","142.80","142.07","143.65","141.67","","0.61%"
"03/25/2009","141.94","143.89","144.63","140.93","","-1.12%"
"03/24/2009","143.55","141.24","145.12","141.00","","1.50%"
"03/23/2009","141.43","137.98","141.89","137.64","","1.90%"
"03/20/2009","138.79","137.06","139.02","136.54","","1.23%"
"03/19/2009","137.10","137.35","138.05","135.21","","-0.16%"
"03/18/2009","137.32","138.43","139.07","135.05","","-0.90%"
"03/17/2009","138.57","138.18","139.41","137.88","","0.41%"
"03/16/2009","138.01","136.82","140.08","135.92","","0.59%"
"03/13/2009","137.20","136.09","138.39","135.25","","0.74%"
"03/12/2009","136.19","134.86","136.59","131.44","","1.02%"
"03/11/2009","134.82","135.67","136.31","133.86","","-0.60%"
"03/10/2009","135.63","136.06","137.07","135.09","","-0.32%"
"03/09/2009","136.06","138.57","139.35","135.89","","-1.82%"
"03/06/2009","138.58","138.47","140.21","137.22","","0.00%"
"03/05/2009","138.58","140.51","141.55","137.98","","-1.28%"
"03/04/2009","140.38","137.91","140.88","137.32","","1.61%"
"03/03/2009","138.15","137.03","138.72","136.00","","1.11%"
"03/02/2009","136.64","139.59","139.85","135.50","","-2.13%"
"02/27/2009","139.61","141.04","141.19","136.67","","-0.82%"
"02/26/2009","140.77","138.28","141.74","138.21","","1.55%"
"02/25/2009","138.62","139.90","141.88","137.59","","-1.00%"
"02/24/2009","140.02","136.86","140.68","136.21","","2.23%"
"02/23/2009","136.97","134.46","139.17","133.76","","1.75%"
"02/20/2009","134.62","134.60","135.38","132.70","","-0.06%"
"02/19/2009","134.70","133.23","136.36","132.85","","0.99%"
"02/18/2009","133.38","131.56","133.74","130.34","","1.36%"
"02/17/2009","131.59","131.03","132.26","129.63","","0.50%"
"02/16/2009","130.94","130.30","131.52","129.58","","-1.01%"
"02/13/2009","132.28","129.82","133.94","129.15","","2.12%"
"02/12/2009","129.54","130.05","130.26","127.08","","-0.47%"
"02/11/2009","130.15","131.57","131.85","128.82","","-0.69%"
"02/10/2009","131.06","136.20","136.48","130.29","","-3.92%"
"02/09/2009","136.41","135.69","137.38","133.58","","0.12%"
"02/06/2009","136.24","133.26","136.81","132.42","","2.30%"
"02/05/2009","133.18","129.47","135.62","128.41","","3.14%"
"02/04/2009","129.13","129.25","130.71","127.25","","0.04%"
"02/03/2009","129.08","127.75","129.34","126.66","","1.04%"
"02/02/2009","127.75","130.24","130.37","125.26","","-2.08%"
"01/30/2009","130.46","128.65","130.73","126.66","","1.40%"
"01/29/2009","128.66","128.49","129.44","126.45","","0.12%"
"01/28/2009","128.50","125.64","129.74","125.57","","2.14%"
"01/27/2009","125.81","124.43","127.70","124.19","","1.18%"
"01/26/2009","124.34","122.34","125.15","119.66","","1.38%"
"01/23/2009","122.65","123.18","123.85","118.80","","-0.34%"
"01/22/2009","123.07","125.04","125.37","121.07","","-1.57%"
"01/21/2009","125.03","124.81","126.22","119.36","","0.01%"
"01/20/2009","125.02","130.98","131.13","124.61","","-4.67%"
"01/19/2009","131.15","134.88","135.92","130.40","","-1.97%"
"01/16/2009","133.79","131.43","135.77","131.06","","1.58%"
"01/15/2009","131.71","130.00","132.07","129.05","","1.42%"
"01/14/2009","129.86","129.60","132.11","129.00","","0.47%"
"01/13/2009","129.25","132.06","132.62","128.77","","-2.25%"
"01/12/2009","132.23","136.51","136.62","131.70","","-3.53%"
"01/09/2009","137.07","138.78","140.11","136.50","","-1.30%"
"01/08/2009","138.88","140.12","140.31","137.24","","-0.79%"
"01/07/2009","139.99","139.76","141.60","137.90","","-0.05%"
"01/06/2009","140.06","137.17","140.92","135.40","","2.05%"
"01/05/2009","137.25","133.70","137.59","132.81","","2.43%"
"01/02/2009","134.00","132.60","134.50","131.34","","0.99%"
"01/01/2009","132.69","132.56","133.42","130.74","","0.26%"
"12/31/2008","132.34","129.99","133.33","129.90","","1.53%"
"12/30/2008","130.34","130.83","131.93","129.82","","-0.70%"
"12/29/2008","131.26","132.95","133.58","130.20","","-1.22%"
"12/26/2008","132.88","133.23","133.94","132.71","","-0.65%"
"12/25/2008","133.75","133.20","133.78","132.15","","0.19%"
"12/24/2008","133.50","133.88","134.12","132.53","","-0.48%"
"12/23/2008","134.15","133.74","134.45","132.84","","0.31%"
"12/22/2008","133.74","133.16","134.78","132.03","","0.47%"
"12/19/2008","133.12","134.30","135.94","132.27","","-0.89%"
"12/18/2008","134.32","135.32","138.18","133.60","","-0.98%"
"12/17/2008","135.65","138.64","139.13","134.83","","-2.26%"
"12/16/2008","138.79","138.61","139.15","136.77","","-0.06%"
"12/15/2008","138.87","136.58","139.26","135.20","","1.95%"
"12/12/2008","136.22","137.26","138.26","132.54","","-1.13%"
"12/11/2008","137.78","136.98","138.71","135.77","","0.57%"
"12/10/2008","137.00","135.94","138.44","135.71","","0.90%"
"12/09/2008","135.78","138.29","138.50","135.41","","-1.97%"
"12/08/2008","138.51","136.88","140.83","136.13","","0.98%"
"12/05/2008","137.17","135.38","137.56","133.24","","1.49%"
"12/04/2008","135.15","137.77","138.30","134.09","","-2.02%"
"12/03/2008","137.94","139.00","139.84","136.26","","-0.88%"
"12/02/2008","139.17","138.64","140.98","137.04","","0.40%"
"12/01/2008","138.62","146.66","147.11","138.01","","-5.74%"
"11/28/2008","147.06","146.88","147.61","145.54","","0.10%"
"11/27/2008","146.91","146.37","147.97","145.64","","0.07%"
"11/26/2008","146.81","147.25","147.62","144.51","","-0.37%"
"11/25/2008","147.36","147.25","148.63","143.69","","0.19%"
"11/24/2008","147.08","142.94","147.31","141.03","","2.90%"
"11/21/2008","142.94","137.86","143.28","137.67","","3.21%"
"11/20/2008","138.50","143.31","143.94","138.11","","-3.49%"
"11/19/2008","143.51","144.91","147.93","143.12","","-1.03%"
"11/18/2008","145.01","144.68","146.56","143.52","","0.29%"
"11/17/2008","144.59","140.49","146.51","140.36","","1.27%"
"11/14/2008","142.78","144.94","146.37","140.98","","-1.69%"
"11/13/2008","145.24","142.05","145.86","138.86","","2.62%"
"11/12/2008","141.53","150.21","151.83","140.92","","-5.86%"
"11/11/2008","150.34","152.91","154.31","149.71","","-1.76%"
"11/10/2008","153.04","156.92","157.58","152.02","","-0.66%"
"11/07/2008","154.05","152.49","156.26","150.25","","0.93%"
"11/06/2008","152.63","156.32","157.64","152.46","","-2.81%"
"11/05/2008","157.04","159.02","160.89","155.16","","-1.57%"
"11/04/2008","159.55","156.71","161.76","153.68","","1.61%"
"11/03/2008","157.02","158.53","163.41","155.56","","-0.77%"
"10/31/2008","158.24","161.31","162.37","155.44","","-2.60%"
"10/30/2008","162.47","159.58","165.12","158.16","","1.56%"
"10/29/2008","159.97","157.73","161.26","153.30","","1.77%"
"10/28/2008","157.19","144.19","157.50","142.80","","9.11%"
"10/27/2008","144.07","145.99","149.76","140.62","","-4.07%"
"10/24/2008","150.18","159.82","159.99","139.00","","-5.81%"
"10/23/2008","159.44","158.87","160.74","154.50","","0.02%"
"10/22/2008","159.41","167.81","168.03","157.68","","-4.69%"
"10/21/2008","167.26","175.18","175.63","166.70","","-4.52%"
"10/20/2008","175.18","175.99","179.26","173.55","","-0.34%"
"10/17/2008","175.77","176.01","176.60","173.89","","-0.09%"
"10/16/2008","175.93","170.98","176.30","170.33","","2.54%"
"10/15/2008","171.57","177.98","178.76","171.53","","-3.55%"
"10/14/2008","177.89","177.51","181.43","176.84","","0.31%"
"10/13/2008","177.34","172.75","177.60","168.62","","3.36%"
"10/10/2008","171.57","169.94","172.16","165.96","","0.91%"
"10/09/2008","170.03","171.20","176.47","169.67","","-0.78%"
"10/08/2008","171.37","178.48","178.98","171.09","","-3.19%"
"10/07/2008","177.01","176.77","182.06","175.90","","0.16%"
"10/06/2008","176.73","185.67","185.76","174.05","","-5.27%"
"10/03/2008","186.56","185.82","188.56","184.61","","0.32%"
"10/02/2008","185.97","187.41","188.16","184.62","","-0.74%"
"10/01/2008","187.36","189.04","189.96","185.91","","-0.88%"
"09/30/2008","189.03","187.71","191.03","186.38","","0.48%"
"09/29/2008","188.13","195.39","195.54","187.86","","-3.79%"
"09/26/2008","195.54","195.64","195.92","193.08","","-0.03%"
"09/25/2008","195.60","196.15","197.22","195.17","","-0.29%"
"09/24/2008","196.17","195.71","197.51","195.25","","0.47%"
"09/23/2008","195.25","195.75","196.66","194.87","","-0.31%"
"09/22/2008","195.85","195.99","197.18","194.24","","-0.49%"
"09/19/2008","196.82","191.65","197.15","191.29","","2.55%"
"09/18/2008","191.92","189.29","192.17","189.05","","1.55%"
"09/17/2008","188.99","187.64","192.12","186.78","","0.67%"
"09/16/2008","187.73","188.05","190.08","184.43","","-0.46%"
"09/15/2008","188.59","191.17","192.16","187.21","","-2.66%"
"09/12/2008","193.74","188.42","193.80","187.56","","2.80%"
"09/11/2008","188.47","188.59","188.97","185.86","","-0.05%"
"09/10/2008","188.56","187.99","190.18","187.13","","0.18%"
"09/09/2008","188.22","190.16","191.03","187.64","","-1.07%"
"09/08/2008","190.25","194.70","195.69","188.43","","-0.04%"
"09/05/2008","190.32","187.12","190.38","186.13","","1.86%"
"09/04/2008","186.84","192.04","193.68","186.60","","-2.82%"
"09/03/2008","192.27","193.61","194.12","191.87","","-0.73%"
"09/02/2008","193.69","194.54","194.94","192.61","","-0.44%"
"09/01/2008","194.55","196.33","196.95","194.09","","-1.84%"
"08/29/2008","198.19","200.10","200.40","197.57","","-0.98%"
"08/28/2008","200.16","200.93","201.17","199.72","","-0.45%"
"08/27/2008","201.06","201.41","202.30","200.45","","-0.31%"
"08/26/2008","201.69","202.50","202.90","200.68","","-0.46%"
"08/25/2008","202.62","203.60","203.84","202.29","","-0.58%"
"08/22/2008","203.81","203.65","204.68","202.68","","0.07%"
"08/21/2008","203.67","204.39","204.68","201.73","","-0.37%"
"08/20/2008","204.43","204.77","205.16","204.06","","-0.25%"
"08/19/2008","204.94","205.09","205.45","203.82","","-0.19%"
"08/18/2008","205.33","205.96","206.27","205.00","","-0.42%"
"08/15/2008","206.20","205.09","206.57","204.32","","0.54%"
"08/14/2008","205.09","204.61","205.93","203.39","","0.18%"
"08/13/2008","204.72","206.98","207.40","202.45","","-1.20%"
"08/12/2008","207.20","210.28","210.67","207.05","","-1.47%"
"08/11/2008","210.30","211.06","211.58","209.64","","-0.60%"
"08/08/2008","211.58","212.45","212.75","210.78","","-0.48%"
"08/07/2008","212.61","213.48","213.76","212.35","","-0.50%"
"08/06/2008","213.68","211.43","214.01","211.36","","0.97%"
"08/05/2008","211.63","212.18","212.43","210.53","","-0.30%"
"08/04/2008","212.27","212.63","212.95","212.01","","-0.22%"
"08/01/2008","212.73","213.84","214.04","211.95","","-0.58%"
"07/31/2008","213.97","214.21","214.63","213.29","","-0.16%"
"07/30/2008","214.32","214.08","214.47","213.19","","0.15%"
"07/29/2008","213.99","214.29","214.87","213.65","","-0.14%"
"07/28/2008","214.29","214.70","214.93","213.62","","-0.21%"
"07/25/2008","214.75","213.23","214.95","211.54","","0.66%"
"07/24/2008","213.34","215.55","215.72","212.71","","-1.10%"
"07/23/2008","215.72","213.53","215.94","213.39","","0.95%"
"07/22/2008","213.69","213.13","213.88","212.78","","0.23%"
"07/21/2008","213.20","213.43","213.89","212.06","","-0.26%"
"07/18/2008","213.75","212.36","213.89","211.52","","0.45%"
"07/17/2008","212.79","209.91","213.71","209.60","","1.31%"
"07/16/2008","210.03","209.76","210.33","207.94","","0.04%"
"07/15/2008","209.94","211.79","212.06","208.86","","-0.79%"
"07/14/2008","211.62","211.26","212.34","210.98","","0.09%"
"07/11/2008","211.44","211.69","212.20","210.17","","-0.17%"
"07/10/2008","211.79","211.79","212.23","211.07","","0.03%"
"07/09/2008","211.73","211.56","212.37","210.96","","0.08%"
"07/08/2008","211.57","211.66","211.88","210.16","","-0.08%"
"07/07/2008","211.73","211.68","212.48","210.90","","-0.06%"
"07/04/2008","211.85","211.70","212.10","211.18","","0.09%"
"07/03/2008","211.66","210.92","211.97","210.53","","0.32%"
"07/02/2008","210.99","211.49","212.09","210.76","","-0.28%"
"07/01/2008","211.59","211.47","211.98","209.97","","0.06%"
"06/30/2008","211.46","211.73","212.36","209.35","","-0.09%"
"06/27/2008","211.66","212.41","213.03","210.52","","-0.34%"
"06/26/2008","212.38","212.90","213.96","211.87","","-0.28%"
"06/25/2008","212.98","212.44","213.36","212.09","","0.20%"
"06/24/2008","212.56","211.90","212.91","211.58","","0.32%"
