"Date","Price","Open","High","Low","Vol.","Change %"
"12/08/2014","1.9522","1.9608","1.9680","1.9436","","-0.45%"
"12/05/2014","1.9610","1.9375","1.9654","1.9363","","1.16%"
"12/04/2014","1.9385","1.9359","1.9436","1.9306","","0.10%"
"12/03/2014","1.9365","1.9288","1.9379","1.9231","","0.38%"
"12/02/2014","1.9292","1.9106","1.9305","1.9075","","0.95%"
"12/01/2014","1.9110","1.9073","1.9184","1.9005","","0.21%"
"11/28/2014","1.9070","1.9022","1.9157","1.9015","","0.23%"
"11/27/2014","1.9027","1.9045","1.9060","1.8940","","-0.13%"
"11/26/2014","1.9051","1.9066","1.9072","1.8995","","-0.10%"
"11/25/2014","1.9070","1.9113","1.9169","1.8996","","-0.26%"
"11/24/2014","1.9120","1.9062","1.9154","1.9030","","0.25%"
"11/21/2014","1.9073","1.9080","1.9122","1.8943","","-0.08%"
"11/20/2014","1.9089","1.9035","1.9154","1.9017","","0.23%"
"11/19/2014","1.9046","1.8929","1.9059","1.8921","","0.59%"
"11/18/2014","1.8934","1.8862","1.8957","1.8833","","0.36%"
"11/17/2014","1.8866","1.8851","1.8967","1.8706","","0.13%"
"11/14/2014","1.8841","1.8789","1.8909","1.8781","","0.26%"
"11/13/2014","1.8792","1.8809","1.8847","1.8740","","-0.13%"
"11/12/2014","1.8816","1.8815","1.8861","1.8698","","-0.03%"
"11/11/2014","1.8821","1.8675","1.8846","1.8631","","0.75%"
"11/10/2014","1.8681","1.8602","1.8686","1.8516","","0.33%"
"11/07/2014","1.8619","1.8729","1.8780","1.8563","","-0.61%"
"11/06/2014","1.8733","1.8656","1.8798","1.8570","","0.39%"
"11/05/2014","1.8661","1.8495","1.8682","1.8464","","0.85%"
"11/04/2014","1.8503","1.8564","1.8572","1.8435","","-0.36%"
"11/03/2014","1.8569","1.8310","1.8604","1.8302","","1.51%"
"10/31/2014","1.8293","1.7771","1.8312","1.7761","","2.91%"
"10/30/2014","1.7775","1.7759","1.7817","1.7701","","0.05%"
"10/29/2014","1.7766","1.7669","1.7779","1.7595","","0.51%"
"10/28/2014","1.7676","1.7582","1.7683","1.7549","","0.51%"
"10/27/2014","1.7587","1.7672","1.7718","1.7544","","-0.54%"
"10/24/2014","1.7682","1.7695","1.7709","1.7615","","-0.10%"
"10/23/2014","1.7699","1.7501","1.7715","1.7492","","1.10%"
"10/22/2014","1.7507","1.7494","1.7546","1.7429","","0.06%"
"10/21/2014","1.7497","1.7460","1.7506","1.7330","","0.17%"
"10/20/2014","1.7467","1.7426","1.7556","1.7404","","0.29%"
