"Date","Price","Open","High","Low","Vol.","Change %"
"03/21/2008","14.1224","14.0751","14.1386","14.0298","","0.23%"
"03/20/2008","14.0893","13.9497","14.2112","13.9469","","0.97%"
"03/19/2008","13.9535","14.1199","14.1857","13.8217","","-1.16%"
"03/18/2008","14.1179","13.7291","14.1222","13.6717","","2.65%"
"03/17/2008","13.7529","13.9049","13.9781","13.5098","","-1.58%"
"03/14/2008","13.9741","14.1747","14.2675","13.9430","","-1.40%"
"03/13/2008","14.1720","14.2640","14.3218","14.0465","","-0.87%"
"03/12/2008","14.2965","14.5632","14.5760","14.2893","","-1.76%"
"03/11/2008","14.5528","14.3126","14.5880","14.2676","","1.65%"
"03/10/2008","14.3172","14.4127","14.4186","14.2873","","-0.93%"
"03/07/2008","14.4515","14.4411","14.5190","14.2594","","0.06%"
"03/06/2008","14.4428","14.6250","14.6362","14.4256","","-1.32%"
"03/05/2008","14.6364","14.5368","14.6562","14.5280","","0.70%"
"03/04/2008","14.5348","14.5584","14.5831","14.4411","","0.01%"
"03/03/2008","14.5334","14.5621","14.5995","14.4318","","-0.49%"
"02/29/2008","14.6044","14.8025","14.8139","14.5902","","-1.37%"
"02/28/2008","14.8070","14.8943","14.9965","14.7646","","-0.58%"
"02/27/2008","14.8932","14.9780","15.0206","14.8272","","-0.65%"
"02/26/2008","14.9902","15.1059","15.1270","14.9710","","-0.78%"
"02/25/2008","15.1076","15.0281","15.1342","15.0001","","0.63%"
"02/22/2008","15.0129","15.0354","15.0653","14.9399","","-0.08%"
"02/21/2008","15.0245","15.1312","15.1730","14.9989","","-0.78%"
"02/20/2008","15.1428","15.0654","15.1694","15.0170","","0.47%"
"02/19/2008","15.0727","15.0991","15.1265","14.9871","","-0.21%"
"02/18/2008","15.1044","15.0167","15.1241","15.0000","","0.60%"
"02/15/2008","15.0146","14.9944","15.0913","14.9318","","0.01%"
"02/14/2008","15.0126","15.0442","15.1098","14.9805","","-0.23%"
"02/13/2008","15.0465","14.9260","15.0604","14.8638","","0.82%"
"02/12/2008","14.9242","14.8662","14.9576","14.8398","","0.34%"
"02/11/2008","14.8742","14.9240","14.9737","14.7800","","-0.35%"
"02/08/2008","14.9271","14.9463","14.9855","14.8990","","-0.18%"
"02/07/2008","14.9542","14.8308","14.9987","14.7251","","0.98%"
"02/06/2008","14.8096","14.8598","14.8789","14.7627","","-0.37%"
"02/05/2008","14.8650","14.8353","15.0000","14.8158","","0.18%"
"02/04/2008","14.8389","14.8250","14.8985","14.8186","","-0.01%"
"02/01/2008","14.8406","14.8150","14.8615","14.7178","","0.20%"
"01/31/2008","14.8109","14.7709","14.8823","14.7147","","-0.05%"
"01/30/2008","14.8178","14.8805","14.9458","14.7793","","-0.43%"
"01/29/2008","14.8821","14.8518","14.9057","14.7761","","0.21%"
"01/28/2008","14.8513","14.7968","14.8750","14.7177","","0.34%"
"01/25/2008","14.8011","14.8284","14.9682","14.7982","","0.01%"
"01/24/2008","14.7993","14.7637","14.8172","14.6578","","0.33%"
"01/23/2008","14.7507","14.7026","14.8347","14.5107","","0.20%"
"01/22/2008","14.7219","14.6299","14.7868","14.5685","","0.55%"
"01/21/2008","14.6416","14.7339","14.7746","14.5968","","-0.68%"
"01/18/2008","14.7419","14.7041","14.8593","14.6682","","0.09%"
"01/17/2008","14.7283","14.8820","14.8883","14.7027","","-0.91%"
"01/16/2008","14.8643","14.7394","14.9252","14.6346","","0.68%"
"01/15/2008","14.7637","14.9193","14.9409","14.7173","","-1.05%"
"01/14/2008","14.9203","14.9584","15.0095","14.8008","","-0.58%"
"01/11/2008","15.0072","15.0320","15.1039","14.9500","","-0.28%"
"01/10/2008","15.0494","15.1403","15.1634","15.0004","","-0.42%"
"01/09/2008","15.1131","14.9895","15.1379","14.9730","","0.85%"
"01/08/2008","14.9855","15.0128","15.1204","14.9812","","-0.24%"
"01/07/2008","15.0219","14.9130","15.0962","14.9130","","0.70%"
"01/04/2008","14.9168","15.0262","15.0712","14.8292","","-0.74%"
"01/03/2008","15.0284","15.0215","15.0909","14.8791","","0.02%"
"01/02/2008","15.0251","15.2808","15.3442","14.9708","","-1.67%"
"01/01/2008","15.2798","15.2890","15.3003","15.2301","","0.09%"
"12/31/2007","15.2654","15.3999","15.4297","15.2452","","-0.97%"
"12/28/2007","15.4153","15.5309","15.5889","15.3944","","-0.79%"
"12/27/2007","15.5379","15.5612","15.6691","15.5159","","-0.16%"
"12/26/2007","15.5634","15.5637","15.6083","15.5135","","-0.03%"
"12/25/2007","15.5680","15.5525","15.5968","15.5108","","0.00%"
"12/24/2007","15.5687","15.4877","15.5836","15.4683","","0.41%"
"12/21/2007","15.5051","15.3433","15.5079","15.3298","","1.03%"
"12/20/2007","15.3467","15.3711","15.3849","15.3012","","-0.17%"
"12/19/2007","15.3721","15.3463","15.3884","15.2795","","0.10%"
"12/18/2007","15.3561","15.2994","15.3737","15.2723","","0.42%"
"12/17/2007","15.2921","15.3910","15.3986","15.2845","","-0.61%"
"12/14/2007","15.3860","15.2198","15.4131","15.2171","","1.02%"
"12/13/2007","15.2311","15.2041","15.2636","15.1075","","0.07%"
"12/12/2007","15.2197","14.9885","15.2522","14.9844","","1.59%"
"12/11/2007","14.9820","15.0994","15.1965","14.9655","","-0.77%"
"12/10/2007","15.0987","15.0537","15.1350","15.0375","","0.09%"
"12/07/2007","15.0851","15.0216","15.1013","14.9973","","0.54%"
"12/06/2007","15.0044","14.9983","15.0515","14.9177","","0.00%"
"12/05/2007","15.0049","14.8277","15.0117","14.8204","","1.15%"
"12/04/2007","14.8340","14.9183","14.9342","14.8047","","-0.61%"
"12/03/2007","14.9246","15.0051","15.0101","14.8751","","-0.69%"
"11/30/2007","15.0290","14.8866","15.0345","14.8500","","0.98%"
"11/29/2007","14.8835","14.8807","14.9391","14.8256","","-0.07%"
